entity_id,type,debit,credit,amount,fee,tax,currency,settlement_utr,settlement_id,created_at,settled_at,payment_id,order_id,order_receipt,method,card_network,card_type,dispute_id,description,notes
pay_00549,payment,0,201598,201598,0,0,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00549,ord_00549,rcpt-00549,upi,,,,Payment for ord_00549,
pay_00550,payment,0,428132,428132,7706,1387,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00550,ord_00550,rcpt-00550,card,VISA,credit,,Payment for ord_00550,
pay_00551,payment,0,48423,48423,0,0,INR,RZP202608148EE2120A,setl_2026-08-14,1786509000,1786663800,pay_00551,ord_00551,rcpt-00551,upi,,,,Payment for ord_00551,
pay_00552,payment,0,77830,77830,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00552,ord_00552,rcpt-00552,upi,,,,Payment for ord_00552,
pay_00553,payment,0,47258,47258,0,0,INR,RZP2026081081AEBA8F,setl_2026-08-10,1785990600,1786318200,pay_00553,ord_00553,rcpt-00553,upi,,,,Payment for ord_00553,
pay_00554,payment,0,36390,36390,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787459400,1787614200,pay_00554,ord_00554,rcpt-00554,upi,,,,Payment for ord_00554,
pay_00555,payment,0,174684,174684,0,0,INR,RZP20260804F039F0E6,setl_2026-08-04,1785645000,1785799800,pay_00555,ord_00555,rcpt-00555,upi,,,,Payment for ord_00555,
pay_00556,payment,0,334548,334548,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00556,ord_00556,rcpt-00556,upi,,,,Payment for ord_00556,
pay_00557,payment,0,116487,116487,0,0,INR,RZP20260805DE6EA324,setl_2026-08-05,1785731400,1785886200,pay_00557,ord_00557,rcpt-00557,upi,,,,Payment for ord_00557,
pay_00558,payment,0,166357,166357,2994,539,INR,RZP202608111A901754,setl_2026-08-11,1786077000,1786404600,pay_00558,ord_00558,rcpt-00558,card,VISA,credit,,Payment for ord_00558,
rfnd_00558,refund,166357,0,166357,0,0,INR,RZP202608148EE2120A,setl_2026-08-14,1786404600,1786663800,pay_00558,ord_00558,rcpt-00558,card,,,,Refund for ord_00558,
pay_00559,payment,0,108281,108281,1949,351,INR,RZP20260804F039F0E6,setl_2026-08-04,1785645000,1785799800,pay_00559,ord_00559,rcpt-00559,card,VISA,credit,,Payment for ord_00559,
pay_00560,payment,0,218445,218445,3932,708,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00560,ord_00560,rcpt-00560,card,VISA,credit,,Payment for ord_00560,
pay_00561,payment,0,417632,417632,0,0,INR,RZP202608134EDCA1E0,setl_2026-08-13,1786422600,1786577400,pay_00561,ord_00561,rcpt-00561,upi,,,,Payment for ord_00561,
pay_00562,payment,0,209254,209254,0,0,INR,RZP20260826847B1806,setl_2026-09-02,1787545800,1788305400,pay_00562,ord_00562,rcpt-00562,upi,,,,Payment for ord_00562,
pay_00563,payment,0,107346,107346,2040,367,INR,RZP20260818F88E8496,setl_2026-08-18,1786854600,1787009400,pay_00563,ord_00563,rcpt-00563,wallet,,,,Payment for ord_00563,
pay_00564,payment,0,96697,96697,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00564,ord_00564,rcpt-00564,upi,,,,Payment for ord_00564,
pay_00565,payment,0,49829,49829,897,161,INR,RZP20260817F3BD0529,setl_2026-08-17,1786595400,1786923000,pay_00565,ord_00565,rcpt-00565,card,VISA,credit,,Payment for ord_00565,
pay_00566,payment,0,97530,97530,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786854600,1787009400,pay_00566,ord_00566,rcpt-00566,upi,,,,Payment for ord_00566,
pay_00567,payment,0,85963,85963,1547,278,INR,RZP20260826847B1806,setl_2026-09-02,1787545800,1788305400,pay_00567,ord_00567,rcpt-00567,card,VISA,credit,,Payment for ord_00567,
pay_00568,payment,0,319482,319482,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00568,ord_00568,rcpt-00568,upi,,,,Payment for ord_00568,
rfnd_00568,refund,159741,0,159741,0,0,INR,RZP2026082155799DAE,setl_2026-08-21,1787009400,1787268600,pay_00568,ord_00568,rcpt-00568,upi,,,,Refund for ord_00568,
pay_00569,payment,0,37554,37554,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786249800,1786404600,pay_00569,ord_00569,rcpt-00569,upi,,,,Payment for ord_00569,
pay_00570,payment,0,53121,53121,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786077000,1786404600,pay_00570,ord_00570,rcpt-00570,upi,,,,Payment for ord_00570,
pay_00571,payment,0,79416,79416,0,0,INR,RZP20260831EC900B8D,setl_2026-08-31,1787805000,1788132600,pay_00571,ord_00571,rcpt-00571,upi,,,,Payment for ord_00571,
pay_00572,payment,0,28324,28324,0,0,INR,RZP20260827B102DC1E,setl_2026-08-27,1787632200,1787787000,pay_00572,ord_00572,rcpt-00572,upi,,,,Payment for ord_00572,
pay_00573,payment,0,82473,82473,1567,282,INR,RZP202608259F6B25BD,setl_2026-08-25,1787286600,1787614200,pay_00573,ord_00573,rcpt-00573,wallet,,,,Payment for ord_00573,
pay_00574,payment,0,46269,46269,0,0,INR,RZP20260807021769B5,setl_2026-08-07,1785904200,1786059000,pay_00574,ord_00574,rcpt-00574,upi,,,,Payment for ord_00574,
pay_00575,payment,0,183918,183918,0,0,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00575,ord_00575,rcpt-00575,upi,,,,Payment for ord_00575,
pay_00576,payment,0,317246,317246,5710,1028,INR,RZP20260805DE6EA324,setl_2026-08-05,1785731400,1785886200,pay_00576,ord_00576,rcpt-00576,card,VISA,credit,,Payment for ord_00576,
pay_00577,payment,0,111164,111164,2001,360,INR,RZP20260827B102DC1E,setl_2026-08-27,1787632200,1787787000,pay_00577,ord_00577,rcpt-00577,card,VISA,credit,,Payment for ord_00577,
rfnd_00577,refund,55582,0,55582,0,0,INR,RZP202609012D9FF95F,setl_2026-09-01,1787787000,1788219000,pay_00577,ord_00577,rcpt-00577,card,,,,Refund for ord_00577,
pay_00578,payment,0,158398,158398,0,0,INR,RZP20260819272B2D23,setl_2026-08-19,1786941000,1787095800,pay_00578,ord_00578,rcpt-00578,upi,,,,Payment for ord_00578,
pay_00579,payment,0,414488,414488,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787286600,1787614200,pay_00579,ord_00579,rcpt-00579,upi,,,,Payment for ord_00579,
pay_00580,payment,0,76646,76646,0,0,INR,RZP20260804F039F0E6,setl_2026-08-04,1785558600,1785799800,pay_00580,ord_00580,rcpt-00580,upi,,,,Payment for ord_00580,
pay_00581,payment,0,81433,81433,0,0,INR,RZP20260804F039F0E6,setl_2026-08-04,1785558600,1785799800,pay_00581,ord_00581,rcpt-00581,upi,,,,Payment for ord_00581,
pay_00582,payment,0,103431,103431,0,0,INR,RZP20260831EC900B8D,setl_2026-08-31,1787805000,1788132600,pay_00582,ord_00582,rcpt-00582,upi,,,,Payment for ord_00582,
pay_00583,payment,0,936581,936581,0,0,INR,RZP2026081081AEBA8F,setl_2026-08-10,1785990600,1786318200,pay_00583,ord_00583,rcpt-00583,upi,,,,Payment for ord_00583,
pay_00584,payment,0,193314,193314,0,0,INR,RZP20260819272B2D23,setl_2026-08-19,1786941000,1787095800,pay_00584,ord_00584,rcpt-00584,upi,,,,Payment for ord_00584,
pay_00585,payment,0,174783,174783,0,0,INR,RZP20260828FB99DCA8,setl_2026-08-28,1787718600,1787873400,pay_00585,ord_00585,rcpt-00585,upi,,,,Payment for ord_00585,
pay_00586,payment,0,84641,84641,1524,274,INR,RZP202608259F6B25BD,setl_2026-08-25,1787459400,1787614200,pay_00586,ord_00586,rcpt-00586,card,VISA,credit,,Payment for ord_00586,
pay_00587,payment,0,232476,232476,4185,753,INR,RZP202609012D9FF95F,setl_2026-09-01,1787891400,1788219000,pay_00587,ord_00587,rcpt-00587,card,VISA,credit,,Payment for ord_00587,
pay_00588,payment,0,383827,383827,0,0,INR,RZP20260817F3BD0529,setl_2026-08-17,1786595400,1786923000,pay_00588,ord_00588,rcpt-00588,upi,,,,Payment for ord_00588,
pay_00589,payment,0,132210,132210,2380,428,INR,RZP20260804F039F0E6,setl_2026-08-04,1785645000,1785799800,pay_00589,ord_00589,rcpt-00589,card,VISA,credit,,Payment for ord_00589,
pay_00590,payment,0,128061,128061,2305,415,INR,RZP202608259F6B25BD,setl_2026-08-25,1787286600,1787614200,pay_00590,ord_00590,rcpt-00590,card,VISA,credit,,Payment for ord_00590,
pay_00591,payment,0,105558,105558,1900,342,INR,RZP202609012D9FF95F,setl_2026-09-01,1787891400,1788219000,pay_00591,ord_00591,rcpt-00591,card,VISA,credit,,Payment for ord_00591,
pay_00592,payment,0,481396,481396,0,0,INR,RZP202609012D9FF95F,setl_2026-09-01,1787891400,1788219000,pay_00592,ord_00592,rcpt-00592,upi,,,,Payment for ord_00592,
pay_00593,payment,0,53172,53172,957,172,INR,RZP202608111A901754,setl_2026-08-11,1786249800,1786404600,pay_00593,ord_00593,rcpt-00593,card,VISA,credit,,Payment for ord_00593,
rfnd_00593,refund,26586,0,26586,0,0,INR,RZP202608148EE2120A,setl_2026-08-14,1786404600,1786663800,pay_00593,ord_00593,rcpt-00593,card,,,,Refund for ord_00593,
pay_00594,payment,0,531850,531850,9573,1723,INR,RZP20260804F039F0E6,setl_2026-08-04,1785645000,1785799800,pay_00594,ord_00594,rcpt-00594,card,VISA,credit,,Payment for ord_00594,
pay_00595,payment,0,70907,70907,638,115,INR,RZP20260804F039F0E6,setl_2026-08-04,1785558600,1785799800,pay_00595,ord_00595,rcpt-00595,netbanking,,,,Payment for ord_00595,
pay_00596,payment,0,51346,51346,924,166,INR,RZP20260817F3BD0529,setl_2026-08-17,1786595400,1786923000,pay_00596,ord_00596,rcpt-00596,card,VISA,credit,,Payment for ord_00596,
pay_00597,payment,0,75893,75893,0,0,INR,RZP2026082155799DAE,setl_2026-08-21,1787113800,1787268600,pay_00597,ord_00597,rcpt-00597,upi,,,,Payment for ord_00597,
pay_00598,payment,0,198323,198323,1785,321,INR,RZP202608134EDCA1E0,setl_2026-08-13,1786422600,1786577400,pay_00598,ord_00598,rcpt-00598,netbanking,,,,Payment for ord_00598,
pay_00599,payment,0,63221,63221,1379,248,INR,RZP20260828FB99DCA8,setl_2026-08-28,1787718600,1787873400,pay_00599,ord_00599,rcpt-00599,card,VISA,credit,,Payment for ord_00599,
pay_00600,payment,0,122004,122004,2318,417,INR,RZP20260804F039F0E6,setl_2026-08-04,1785645000,1785799800,pay_00600,ord_00600,rcpt-00600,wallet,,,,Payment for ord_00600,
pay_00601,payment,0,61752,61752,0,0,INR,RZP20260805DE6EA324,setl_2026-08-05,1785731400,1785886200,pay_00601,ord_00601,rcpt-00601,upi,,,,Payment for ord_00601,
pay_00602,payment,0,171570,171570,0,0,INR,RZP20260827B102DC1E,setl_2026-08-27,1787632200,1787787000,pay_00602,ord_00602,rcpt-00602,upi,,,,Payment for ord_00602,
pay_00603,payment,0,24715,24715,445,80,INR,RZP20260828FB99DCA8,setl_2026-08-28,1787718600,1787873400,pay_00603,ord_00603,rcpt-00603,card,VISA,credit,,Payment for ord_00603,
pay_00604,payment,0,72391,72391,652,117,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00604,ord_00604,rcpt-00604,netbanking,,,,Payment for ord_00604,
pay_00605,payment,0,144916,144916,2608,469,INR,RZP20260817F3BD0529,setl_2026-08-17,1786595400,1786923000,pay_00605,ord_00605,rcpt-00605,card,VISA,credit,,Payment for ord_00605,
pay_00606,payment,0,55548,55548,1000,180,INR,RZP20260805DE6EA324,setl_2026-08-05,1785731400,1785886200,pay_00606,ord_00606,rcpt-00606,card,VISA,credit,,Payment for ord_00606,
pay_00607,payment,0,59636,59636,0,0,INR,RZP20260828FB99DCA8,setl_2026-08-28,1787718600,1787873400,pay_00607,ord_00607,rcpt-00607,upi,,,,Payment for ord_00607,
pay_00608,payment,0,133986,133986,0,0,INR,RZP20260804F039F0E6,setl_2026-08-04,1785558600,1785799800,pay_00608,ord_00608,rcpt-00608,upi,,,,Payment for ord_00608,
pay_00609,payment,0,75779,75779,0,0,INR,RZP20260827B102DC1E,setl_2026-08-27,1787632200,1787787000,pay_00609,ord_00609,rcpt-00609,upi,,,,Payment for ord_00609,
pay_00610,payment,0,188839,188839,0,0,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00610,ord_00610,rcpt-00610,upi,,,,Payment for ord_00610,
pay_00611,payment,0,194604,194604,0,0,INR,RZP20260805DE6EA324,setl_2026-08-05,1785731400,1785886200,pay_00611,ord_00611,rcpt-00611,upi,,,,Payment for ord_00611,
pay_00612,payment,0,306580,306580,0,0,INR,RZP20260817F3BD0529,setl_2026-08-17,1786595400,1786923000,pay_00612,ord_00612,rcpt-00612,upi,,,,Payment for ord_00612,
rfnd_00612,refund,306580,0,306580,0,0,INR,RZP20260819272B2D23,setl_2026-08-19,1786923000,1787095800,pay_00612,ord_00612,rcpt-00612,upi,,,,Refund for ord_00612,
pay_00613,payment,0,234882,234882,4228,761,INR,RZP20260826847B1806,setl_2026-09-02,1787545800,1788305400,pay_00613,ord_00613,rcpt-00613,card,VISA,credit,,Payment for ord_00613,
pay_00614,payment,0,692332,692332,12462,2243,INR,RZP2026081081AEBA8F,setl_2026-08-10,1785990600,1786318200,pay_00614,ord_00614,rcpt-00614,card,VISA,credit,,Payment for ord_00614,
pay_00615,payment,0,47055,47055,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786249800,1786404600,pay_00615,ord_00615,rcpt-00615,upi,,,,Payment for ord_00615,
pay_00616,payment,0,108264,108264,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00616,ord_00616,rcpt-00616,upi,,,,Payment for ord_00616,
pay_00617,payment,0,140942,140942,2537,457,INR,RZP202608148EE2120A,setl_2026-08-14,1786509000,1786663800,pay_00617,ord_00617,rcpt-00617,card,VISA,credit,,Payment for ord_00617,
pay_00618,payment,0,142369,142369,2563,461,INR,RZP202608111A901754,setl_2026-08-11,1786077000,1786404600,pay_00618,ord_00618,rcpt-00618,card,VISA,credit,,Payment for ord_00618,
pay_00619,payment,0,371537,371537,0,0,INR,RZP20260804F039F0E6,setl_2026-08-04,1785558600,1785799800,pay_00619,ord_00619,rcpt-00619,upi,,,,Payment for ord_00619,
pay_00620,payment,0,86171,86171,1551,279,INR,RZP202608134EDCA1E0,setl_2026-08-13,1786422600,1786577400,pay_00620,ord_00620,rcpt-00620,card,VISA,credit,,Payment for ord_00620,
pay_00621,payment,0,325168,325168,0,0,INR,RZP20260831EC900B8D,setl_2026-08-31,1787805000,1788132600,pay_00621,ord_00621,rcpt-00621,upi,,,,Payment for ord_00621,
pay_00622,payment,0,202581,202581,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787459400,1787614200,pay_00622,ord_00622,rcpt-00622,upi,,,,Payment for ord_00622,
pay_00623,payment,0,131152,131152,0,0,INR,RZP20260817F3BD0529,setl_2026-08-17,1786595400,1786923000,pay_00623,ord_00623,rcpt-00623,upi,,,,Payment for ord_00623,
pay_00624,payment,0,105600,105600,0,0,INR,RZP2026082155799DAE,setl_2026-08-21,1787113800,1787268600,pay_00624,ord_00624,rcpt-00624,upi,,,,Payment for ord_00624,
pay_00625,payment,0,395332,395332,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786249800,1786404600,pay_00625,ord_00625,rcpt-00625,upi,,,,Payment for ord_00625,
pay_00626,payment,0,106504,106504,1917,345,INR,RZP2026082155799DAE,setl_2026-08-21,1787113800,1787268600,pay_00626,ord_00626,rcpt-00626,card,VISA,credit,,Payment for ord_00626,
pay_00627,payment,0,172760,172760,0,0,INR,RZP20260827B102DC1E,setl_2026-08-27,1787632200,1787787000,pay_00627,ord_00627,rcpt-00627,upi,,,,Payment for ord_00627,
pay_00628,payment,0,293736,293736,5287,952,INR,RZP20260818F88E8496,setl_2026-08-18,1786768200,1787009400,pay_00628,ord_00628,rcpt-00628,card,VISA,credit,,Payment for ord_00628,
pay_00629,payment,0,111133,111133,2000,360,INR,RZP20260805DE6EA324,setl_2026-08-05,1785731400,1785886200,pay_00629,ord_00629,rcpt-00629,card,VISA,credit,,Payment for ord_00629,
pay_00630,payment,0,170818,170818,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787286600,1787614200,pay_00630,ord_00630,rcpt-00630,upi,,,,Payment for ord_00630,
pay_00631,payment,0,70012,70012,0,0,INR,RZP20260807021769B5,setl_2026-08-07,1785904200,1786059000,pay_00631,ord_00631,rcpt-00631,upi,,,,Payment for ord_00631,
pay_00632,payment,0,149026,149026,2831,510,INR,RZP20260818F88E8496,setl_2026-08-18,1786854600,1787009400,pay_00632,ord_00632,rcpt-00632,wallet,,,,Payment for ord_00632,
pay_00633,payment,0,106828,106828,0,0,INR,RZP202609012D9FF95F,setl_2026-09-01,1787891400,1788219000,pay_00633,ord_00633,rcpt-00633,upi,,,,Payment for ord_00633,
pay_00634,payment,0,42335,42335,0,0,INR,RZP20260828FB99DCA8,setl_2026-08-28,1787718600,1787873400,pay_00634,ord_00634,rcpt-00634,upi,,,,Payment for ord_00634,
pay_00635,payment,0,99697,99697,1795,323,INR,RZP20260805DE6EA324,setl_2026-08-05,1785731400,1785886200,pay_00635,ord_00635,rcpt-00635,card,VISA,credit,,Payment for ord_00635,
pay_00636,payment,0,141022,141022,0,0,INR,RZP202608246E23F0B9,setl_2026-08-24,1787200200,1787527800,pay_00636,ord_00636,rcpt-00636,upi,,,,Payment for ord_00636,
rfnd_00636,refund,141022,0,141022,0,0,INR,RZP20260826847B1806,setl_2026-09-02,1787527800,1788305400,pay_00636,ord_00636,rcpt-00636,upi,,,,Refund for ord_00636,
pay_00637,payment,0,392357,392357,7455,1342,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00637,ord_00637,rcpt-00637,wallet,,,,Payment for ord_00637,
pay_00638,payment,0,208767,208767,3758,676,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00638,ord_00638,rcpt-00638,card,VISA,credit,,Payment for ord_00638,
pay_00639,payment,0,185941,185941,3347,602,INR,RZP20260818F88E8496,setl_2026-08-18,1786768200,1787009400,pay_00639,ord_00639,rcpt-00639,card,VISA,credit,,Payment for ord_00639,
pay_00640,payment,0,49882,49882,898,162,INR,RZP20260807021769B5,setl_2026-08-07,1785904200,1786059000,pay_00640,ord_00640,rcpt-00640,card,VISA,credit,,Payment for ord_00640,
pay_00641,payment,0,177739,177739,0,0,INR,RZP202608069753C796,setl_2026-08-06,1785817800,1785972600,pay_00641,ord_00641,rcpt-00641,upi,,,,Payment for ord_00641,
pay_00642,payment,0,180877,180877,3256,586,INR,RZP20260826847B1806,setl_2026-09-02,1787545800,1788305400,pay_00642,ord_00642,rcpt-00642,card,VISA,credit,,Payment for ord_00642,
pay_00643,payment,0,120955,120955,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786768200,1787009400,pay_00643,ord_00643,rcpt-00643,upi,,,,Payment for ord_00643,
pay_00644,payment,0,73357,73357,0,0,INR,RZP20260826847B1806,setl_2026-09-02,1787545800,1788305400,pay_00644,ord_00644,rcpt-00644,upi,,,,Payment for ord_00644,
pay_00645,payment,0,127961,127961,0,0,INR,RZP202608125F11EFF2,setl_2026-08-12,1786336200,1786491000,pay_00645,ord_00645,rcpt-00645,upi,,,,Payment for ord_00645,
rfnd_00645,refund,63980,0,63980,0,0,INR,RZP202608134EDCA1E0,setl_2026-08-13,1786491000,1786577400,pay_00645,ord_00645,rcpt-00645,upi,,,,Refund for ord_00645,
pay_00646,payment,0,251575,251575,4528,815,INR,RZP2026081081AEBA8F,setl_2026-08-10,1785990600,1786318200,pay_00646,ord_00646,rcpt-00646,card,VISA,credit,,Payment for ord_00646,
pay_00647,payment,0,61315,61315,1104,199,INR,RZP20260819272B2D23,setl_2026-08-19,1786941000,1787095800,pay_00647,ord_00647,rcpt-00647,card,VISA,credit,,Payment for ord_00647,
pay_00648,payment,0,225268,225268,4280,770,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00648,ord_00648,rcpt-00648,wallet,,,,Payment for ord_00648,
pay_00649,payment,0,297378,297378,5353,964,INR,RZP2026081081AEBA8F,setl_2026-08-10,1785990600,1786318200,pay_00649,ord_00649,rcpt-00649,card,VISA,credit,,Payment for ord_00649,
pay_00650,payment,0,119376,119376,2149,387,INR,RZP202608111A901754,setl_2026-08-11,1786077000,1786404600,pay_00650,ord_00650,rcpt-00650,card,VISA,credit,,Payment for ord_00650,
pay_00651,payment,0,149589,149589,0,0,INR,RZP20260804F039F0E6,setl_2026-08-04,1785558600,1785799800,pay_00651,ord_00651,rcpt-00651,upi,,,,Payment for ord_00651,
pay_00652,payment,0,192127,192127,3458,622,INR,RZP20260805DE6EA324,setl_2026-08-05,1785731400,1785886200,pay_00652,ord_00652,rcpt-00652,card,VISA,credit,,Payment for ord_00652,
pay_00653,payment,0,429264,429264,7727,1391,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00653,ord_00653,rcpt-00653,card,VISA,credit,,Payment for ord_00653,
pay_00654,payment,0,97677,97677,0,0,INR,RZP202609012D9FF95F,setl_2026-09-01,1787891400,1788219000,pay_00654,ord_00654,rcpt-00654,upi,,,,Payment for ord_00654,
pay_00655,payment,0,277291,277291,5269,948,INR,RZP202608134EDCA1E0,setl_2026-08-13,1786422600,1786577400,pay_00655,ord_00655,rcpt-00655,wallet,,,,Payment for ord_00655,
pay_00656,payment,0,68376,68376,0,0,INR,RZP202609012D9FF95F,setl_2026-09-01,1787891400,1788219000,pay_00656,ord_00656,rcpt-00656,upi,,,,Payment for ord_00656,
pay_00657,payment,0,76565,76565,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787373000,1787614200,pay_00657,ord_00657,rcpt-00657,upi,,,,Payment for ord_00657,
pay_00658,payment,0,104957,104957,0,0,INR,RZP20260807021769B5,setl_2026-08-07,1785904200,1786059000,pay_00658,ord_00658,rcpt-00658,upi,,,,Payment for ord_00658,
pay_00659,payment,0,351174,351174,0,0,INR,RZP202608069753C796,setl_2026-08-06,1785817800,1785972600,pay_00659,ord_00659,rcpt-00659,upi,,,,Payment for ord_00659,
pay_00660,payment,0,104182,104182,0,0,INR,RZP20260807021769B5,setl_2026-08-07,1785904200,1786059000,pay_00660,ord_00660,rcpt-00660,upi,,,,Payment for ord_00660,
pay_00661,payment,0,63601,63601,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786854600,1787009400,pay_00661,ord_00661,rcpt-00661,upi,,,,Payment for ord_00661,
pay_00662,payment,0,98172,98172,1865,336,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00662,ord_00662,rcpt-00662,wallet,,,,Payment for ord_00662,
pay_00663,payment,0,54196,54196,0,0,INR,RZP2026081081AEBA8F,setl_2026-08-10,1785990600,1786318200,pay_00663,ord_00663,rcpt-00663,upi,,,,Payment for ord_00663,
pay_00664,payment,0,111716,111716,0,0,INR,RZP20260804F039F0E6,setl_2026-08-04,1785558600,1785799800,pay_00664,ord_00664,rcpt-00664,upi,,,,Payment for ord_00664,
pay_00665,payment,0,149580,149580,0,0,INR,RZP20260817F3BD0529,setl_2026-08-17,1786595400,1786923000,pay_00665,ord_00665,rcpt-00665,upi,,,,Payment for ord_00665,
pay_00666,payment,0,61539,61539,1108,199,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00666,ord_00666,rcpt-00666,card,VISA,credit,,Payment for ord_00666,
pay_00667,payment,0,135567,135567,0,0,INR,RZP2026081081AEBA8F,setl_2026-08-10,1785990600,1786318200,pay_00667,ord_00667,rcpt-00667,upi,,,,Payment for ord_00667,
pay_00668,payment,0,445705,445705,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786249800,1786404600,pay_00668,ord_00668,rcpt-00668,upi,,,,Payment for ord_00668,
pay_00669,payment,0,175150,175150,0,0,INR,RZP20260827B102DC1E,setl_2026-08-27,1787632200,1787787000,pay_00669,ord_00669,rcpt-00669,upi,,,,Payment for ord_00669,
pay_00670,payment,0,131809,131809,0,0,INR,RZP202608069753C796,setl_2026-08-06,1785817800,1785972600,pay_00670,ord_00670,rcpt-00670,upi,,,,Payment for ord_00670,
pay_00671,payment,0,42344,42344,0,0,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00671,ord_00671,rcpt-00671,upi,,,,Payment for ord_00671,
pay_00672,payment,0,58272,58272,0,0,INR,RZP20260826847B1806,setl_2026-09-02,1787545800,1788305400,pay_00672,ord_00672,rcpt-00672,upi,,,,Payment for ord_00672,
pay_00673,payment,0,366432,366432,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00673,ord_00673,rcpt-00673,upi,,,,Payment for ord_00673,
pay_00674,payment,0,244810,244810,0,0,INR,RZP20260804F039F0E6,setl_2026-08-04,1785645000,1785799800,pay_00674,ord_00674,rcpt-00674,upi,,,,Payment for ord_00674,
pay_00675,payment,0,50113,50113,0,0,INR,RZP20260831EC900B8D,setl_2026-08-31,1787805000,1788132600,pay_00675,ord_00675,rcpt-00675,upi,,,,Payment for ord_00675,
pay_00676,payment,0,175779,175779,3164,570,INR,RZP202608111A901754,setl_2026-08-11,1786077000,1786404600,pay_00676,ord_00676,rcpt-00676,card,VISA,credit,,Payment for ord_00676,
pay_00677,payment,0,107280,107280,1931,348,INR,RZP202608148EE2120A,setl_2026-08-14,1786509000,1786663800,pay_00677,ord_00677,rcpt-00677,card,VISA,credit,,Payment for ord_00677,
pay_00678,payment,0,78881,78881,1420,256,INR,RZP20260828FB99DCA8,setl_2026-08-28,1787718600,1787873400,pay_00678,ord_00678,rcpt-00678,card,VISA,credit,,Payment for ord_00678,
pay_00679,payment,0,86897,86897,0,0,INR,RZP20260804F039F0E6,setl_2026-08-04,1785645000,1785799800,pay_00679,ord_00679,rcpt-00679,upi,,,,Payment for ord_00679,
pay_00680,payment,0,55324,55324,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787459400,1787614200,pay_00680,ord_00680,rcpt-00680,upi,,,,Payment for ord_00680,
pay_00681,payment,0,115278,115278,2075,374,INR,RZP202609012D9FF95F,setl_2026-09-01,1787891400,1788219000,pay_00681,ord_00681,rcpt-00681,card,VISA,credit,,Payment for ord_00681,
pay_00682,payment,0,394968,394968,0,0,INR,RZP20260827B102DC1E,setl_2026-08-27,1787632200,1787787000,pay_00682,ord_00682,rcpt-00682,upi,,,,Payment for ord_00682,
pay_00683,payment,0,65520,65520,590,106,INR,RZP202608111A901754,setl_2026-08-11,1786249800,1786404600,pay_00683,ord_00683,rcpt-00683,netbanking,,,,Payment for ord_00683,
pay_00684,payment,0,371711,371711,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787459400,1787614200,pay_00684,ord_00684,rcpt-00684,upi,,,,Payment for ord_00684,
pay_00685,payment,0,380568,380568,0,0,INR,RZP20260831EC900B8D,setl_2026-08-31,1787805000,1788132600,pay_00685,ord_00685,rcpt-00685,upi,,,,Payment for ord_00685,
pay_00686,payment,0,55737,55737,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00686,ord_00686,rcpt-00686,upi,,,,Payment for ord_00686,
pay_00687,payment,0,148150,148150,0,0,INR,RZP20260828FB99DCA8,setl_2026-08-28,1787718600,1787873400,pay_00687,ord_00687,rcpt-00687,upi,,,,Payment for ord_00687,
